"","filename","sentence","file_id2","id","article_id","date","url","lynching","attempted_y_n","similar_coverage_y_n","notes","reviewed_by_te","notes_from_te","rsw_questions","sn","newspaper_name","year","month","day","page","edition","mod_id","newspaper_state","unsure4","unsure1","unsure2","random","source","filepath"
"15","14213_0.txt","at once to a mere ruffian system of","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"16","14213_0.txt","confusion, bloodshed, and unmitigated anar.","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"17","14213_0.txt","chy.-N. Y. Cour. and Enq.","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"18","14213_0.txt",""" Reports are rife in this vicinity of the","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"19","14213_0.txt",", murder, by a mob, near Chillicothe, of Mr.","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"20","14213_0.txt",", Edward Weed, late of Lane Seminary, and","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"21","14213_0.txt","since of Cummingsville. A gentleman of","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"22","14213_0.txt","Marietta, in whom entire confidence may","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"23","14213_0.txt","be placed, reports the following statement","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"24","14213_0.txt","as having been made in the stage house at","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"25","14213_0.txt","Wooster, by a Kentuckian travelling north","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"26","14213_0.txt","in pursuit of slaves, and afterwards repeat","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"27","14213_0.txt","ed by the same individual in the stage, viz:","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"28","14213_0.txt","that there was a town gathering at Chillicothe","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"29","14213_0.txt","on the same day of last week, when Mr.","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"30","14213_0.txt","Weed arrived in town on some business;","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"31","14213_0.txt","and being known as an abolitionist, some","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"32","14213_0.txt","indignities were offered to him- such as","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"33","14213_0.txt","shaving his horse, removing the wheels of","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"34","14213_0.txt","his wagon,& c .; that Mr. Weed soon after","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"35","14213_0.txt","left town, was followed by the mob, his","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"36","14213_0.txt","wagon broken to pieces, his horse killed,","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"37","14213_0.txt","and at length himself suspended to a tree","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"38","14213_0.txt","by a rope of bark until he was dead. The","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"39","14213_0.txt","Kentuckian stated that he was informed of","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"40","14213_0.txt","the fact on his arrival at Chillicothe and","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"41","14213_0.txt","went and saw the body of Mr. Weed.,","14213_0",14213,"0",1836-11-09,"https://articleextractor.org/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1","Yes","","","","x","Mr. Weed, an abolitionist left town, was followed by the mob. ...""""himself suspened a tree by a rope of bark until he was dead"""" happened near Chillicothe 1836","","sn83016620","Constantine republican (Constantine, Mi...)",1836,11,9,"seq-1","ed-1",1,"Michigan",304,1139,234812,115,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/14213_0.txt"
"42","16741_0.txt","Extract of a letter to a gentleman in","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
"43","16741_0.txt","New York, dated Cadiz, November","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
"44","16741_0.txt","13.","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
"45","16741_0.txt",""" The news yeſterday from the in-","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
"46","16741_0.txt","terior of this country is of a very alarm","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
"47","16741_0.txt","ing nature. In many places the peo","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
"48","16741_0.txt","ple are in a state of infurrection. Want","16741_0",16741,"0",1805-01-14,"https://articleextractor.org/pages/16741/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/1","Yes","","Yes, 5","","x","Mentions poor inhabitants hanging their governor. Does not mention the location. Details are from a letter addressed to someone in NY written in 1805.","","sn83045242","The national intelligencer and Washington advertiser (Washington City...)",1805,1,14,"seq-3","ed-1",1,"District of Columbia",834,1665,40945,140,"students","~/Code/hcij_lynching_phase_two/Storage_Older_Versions/latest_articles_aug23/16741_0.txt"
